label,sift_avg_0,sift_avg_1,sift_avg_2,sift_avg_3,sift_avg_4,sift_avg_5,sift_avg_6,sift_avg_7,sift_avg_8,sift_avg_9,sift_avg_10,sift_avg_11,sift_avg_12,sift_avg_13,sift_avg_14,sift_avg_15,sift_avg_16,sift_avg_17,sift_avg_18,sift_avg_19,sift_avg_20,sift_avg_21,sift_avg_22,sift_avg_23,sift_avg_24,sift_avg_25,sift_avg_26,sift_avg_27,sift_avg_28,sift_avg_29,sift_avg_30,sift_avg_31,sift_avg_32,sift_avg_33,sift_avg_34,sift_avg_35,sift_avg_36,sift_avg_37,sift_avg_38,sift_avg_39,sift_avg_40,sift_avg_41,sift_avg_42,sift_avg_43,sift_avg_44,sift_avg_45,sift_avg_46,sift_avg_47,sift_avg_48,sift_avg_49,sift_avg_50,sift_avg_51,sift_avg_52,sift_avg_53,sift_avg_54,sift_avg_55,sift_avg_56,sift_avg_57,sift_avg_58,sift_avg_59,sift_avg_60,sift_avg_61,sift_avg_62,sift_avg_63,sift_avg_64,sift_avg_65,sift_avg_66,sift_avg_67,sift_avg_68,sift_avg_69,sift_avg_70,sift_avg_71,sift_avg_72,sift_avg_73,sift_avg_74,sift_avg_75,sift_avg_76,sift_avg_77,sift_avg_78,sift_avg_79,sift_avg_80,sift_avg_81,sift_avg_82,sift_avg_83,sift_avg_84,sift_avg_85,sift_avg_86,sift_avg_87,sift_avg_88,sift_avg_89,sift_avg_90,sift_avg_91,sift_avg_92,sift_avg_93,sift_avg_94,sift_avg_95,sift_avg_96,sift_avg_97,sift_avg_98,sift_avg_99,sift_avg_100,sift_avg_101,sift_avg_102,sift_avg_103,sift_avg_104,sift_avg_105,sift_avg_106,sift_avg_107,sift_avg_108,sift_avg_109,sift_avg_110,sift_avg_111,sift_avg_112,sift_avg_113,sift_avg_114,sift_avg_115,sift_avg_116,sift_avg_117,sift_avg_118,sift_avg_119,sift_avg_120,sift_avg_121,sift_avg_122,sift_avg_123,sift_avg_124,sift_avg_125,sift_avg_126,sift_avg_127
1F3N,22.920042,19.775953,18.671267,21.445152,28.084072,17.588806,13.206761,15.03716,50.87596,26.982954,20.288853,22.030825,26.389555,19.34114,17.789625,27.692339,53.09328,22.68113,16.363499,18.647669,24.897968,22.780067,26.088665,39.77961,24.409168,16.032087,13.408842,16.452314,26.119207,25.461262,25.25659,24.733635,31.59477,20.676775,20.021029,25.819275,35.688988,22.861528,16.004854,18.027908,87.35346,29.65063,20.781462,28.580666,35.76679,24.752552,21.392233,40.131157,88.79918,30.27074,14.699349,21.614973,39.20822,36.633347,30.1371,46.699043,32.323727,17.45582,14.895422,24.3015,43.448917,37.140495,27.654528,26.310272,31.671528,17.946514,15.568104,22.714195,35.774124,26.488518,20.42802,20.752901,87.31881,40.17021,21.119032,24.631908,35.991356,28.82598,21.067461,29.74134,89.00538,47.046173,29.846027,36.123016,39.16488,21.808804,14.769554,30.325054,32.174458,26.770273,27.447266,36.538692,43.420643,24.753815,14.981409,17.19975,22.904957,15.167359,13.114113,17.615364,28.334393,21.810654,18.513813,19.57864,51.204845,27.09167,17.582624,19.300846,26.878334,22.366697,20.078064,27.710125,52.843937,39.240894,25.804995,22.560595,25.125738,18.818207,16.419008,23.408842,24.187323,25.020702,25.325642,25.213793,26.139778,16.703333,13.496506,15.918497
1F3N,24.19577,21.901716,20.782541,24.662907,32.41346,20.389936,15.343114,17.323778,44.2934,29.284441,24.238672,27.785822,33.98644,22.369095,18.950647,26.194345,47.57547,27.05235,20.665503,22.257801,27.762802,24.326698,24.673326,34.601013,26.446053,19.10423,16.26624,18.996742,26.332653,24.096077,22.902712,24.559334,30.174364,23.154648,24.07612,32.877815,43.56849,26.57486,17.309204,18.631792,79.08082,32.45677,26.561264,37.384293,45.630405,26.944748,20.777697,37.558723,83.76427,34.099598,18.73568,24.96026,41.936657,38.31231,29.945776,43.238106,34.238213,20.459078,17.417973,25.836664,40.85645,35.49334,27.263296,27.444542,30.037342,18.677288,17.470625,26.69015,43.290096,32.650497,23.978447,23.115602,79.05947,37.540073,20.84999,26.975245,45.426975,37.284058,26.675718,32.66755,83.76059,43.05924,29.983646,38.40921,41.903126,24.930157,18.739779,34.25555,34.307755,27.333536,27.224724,35.539303,40.794174,25.786125,17.439198,20.611544,24.170889,17.267351,15.172921,20.245834,32.10766,24.678875,20.885523,21.96783,44.248795,26.222584,18.894306,22.265862,33.752335,27.786327,24.270733,29.329445,47.646317,34.5176,24.616571,24.389084,27.741114,22.303768,20.710722,27.24515,26.459654,24.410519,22.881794,24.170828,26.313984,18.990543,16.305666,19.315626
1F3N,24.087765,22.703678,21.642254,25.389397,30.455559,20.901005,15.761405,17.869873,39.95494,28.11334,24.419916,28.277416,32.989372,23.6632,20.499146,27.537186,43.20968,26.202225,20.968176,23.001547,28.449053,26.170744,27.551607,37.084103,26.093979,19.83645,17.014196,19.794886,26.584238,26.073648,25.27685,25.97046,30.72772,24.174772,25.066448,32.647465,39.58004,26.446936,18.13037,19.448126,77.616066,31.426725,26.428026,35.975857,41.902973,28.29943,23.676815,40.674374,80.29019,32.107758,18.136112,25.264051,44.16656,42.55858,33.7131,46.88318,33.12184,20.707674,17.955029,27.362091,43.6516,39.57291,30.004213,28.966328,30.650805,19.454672,18.421255,26.815208,39.555424,32.26901,24.867638,24.140139,77.68467,40.439884,23.929903,28.524633,41.62486,35.54833,26.413324,31.673561,80.331856,46.630226,33.844685,42.770416,43.94845,25.145649,18.212093,32.255447,33.19658,29.022255,29.895895,39.56002,43.570194,27.460873,18.03956,20.772425,24.066317,17.656668,15.768703,20.838295,30.31326,25.380144,21.791922,22.900118,40.034138,27.222832,20.435137,23.641516,32.483173,27.972063,24.57297,28.334837,43.3178,36.684525,27.435467,26.410355,28.289083,22.909998,21.023096,26.357796,26.141571,25.942808,25.199146,26.19259,26.602295,19.748857,16.956375,19.892319
1F3N,24.212715,22.804459,21.730038,25.475056,30.529324,20.914457,15.764366,17.854982,40.181515,28.23775,24.479456,28.28327,33.012955,23.64432,20.43138,27.465895,43.38816,26.172771,20.9588,23.060064,28.520924,26.109041,27.430954,37.06813,26.224783,19.890684,17.042948,19.804821,26.566061,26.036755,25.309248,26.079828,30.751167,24.257334,25.131838,32.728405,39.694748,26.484184,18.154781,19.40928,77.611435,31.503553,26.437252,35.86807,41.69705,28.207533,23.542171,40.42317,80.30273,31.960007,18.074913,25.216309,43.92707,42.2578,33.60011,46.927197,33.23213,20.77197,18.028963,27.379198,43.538044,39.522186,30.05874,29.065409,30.64251,19.461163,18.452879,26.890131,39.641884,32.280727,24.9412,24.19947,77.67843,40.214874,23.814299,28.46053,41.386242,35.40225,26.40136,31.724419,80.339645,46.62039,33.710068,42.508568,43.722668,25.106842,18.161196,32.110542,33.23055,29.122057,30.017607,39.538193,43.458534,27.426754,18.11734,20.789682,24.079096,17.669748,15.801857,20.88154,30.412628,25.444561,21.892996,22.934109,40.318047,27.239246,20.432995,23.609875,32.402584,27.9199,24.59056,28.459326,43.461216,36.701378,27.314764,26.370186,28.320673,22.947287,21.020197,26.365154,26.20976,25.986013,25.162241,26.154062,26.57799,19.762188,17.05117,19.973797
1F3N,24.443722,22.064505,21.113407,24.106339,30.521952,20.376062,15.9883795,17.782171,43.51028,28.558102,24.06493,27.273071,33.955307,23.268549,20.539421,27.317638,46.180912,26.638115,20.985584,22.611969,28.749567,25.609102,26.000769,34.307,26.14537,19.270205,16.942284,19.319847,26.110205,24.065886,23.456154,24.503603,31.46055,23.816256,24.709497,31.891397,40.57461,26.162586,17.871487,19.129099,79.23148,32.13486,26.705818,36.462822,44.566998,27.965662,23.190722,40.43079,81.064384,33.22132,18.560488,25.236242,44.803955,41.949356,32.785583,43.788322,33.403023,20.36484,17.872358,26.173279,41.73872,36.709133,28.321123,27.56843,31.272596,19.178818,18.023832,26.217386,40.325077,31.741156,24.630548,23.77166,79.185394,40.51135,23.314789,27.97518,44.45339,36.463528,26.605904,32.208355,81.062096,43.747784,32.86664,42.095795,44.817802,25.13202,18.56892,33.234085,33.489635,27.526724,28.382988,36.79198,41.657116,26.124454,17.81589,20.402292,24.238983,17.778162,15.93038,20.315445,30.15845,24.025787,21.186987,22.144707,43.325752,27.301853,20.50545,23.28872,33.79191,27.192184,24.072884,28.5941,46.369965,34.23161,26.002132,25.796762,28.751385,22.528973,21.028732,26.839418,26.276148,24.420595,23.497953,24.22829,26.051233,19.270184,16.9771,19.487112
1F3N,24.040413,21.816458,20.53641,24.214014,31.078629,20.37535,15.366927,17.356974,43.840393,28.369127,23.457323,27.39481,33.85876,22.957853,19.719158,27.23257,47.34215,26.504713,20.27548,22.19818,28.499504,25.377588,25.552004,35.269863,26.344702,19.122368,16.375406,19.191673,26.513018,24.185225,23.078327,24.621801,30.784718,23.243029,23.919138,31.75506,41.07852,26.167015,17.457294,18.832832,79.88133,31.583284,25.690657,36.29524,44.6548,27.767183,22.301254,39.855553,82.618706,33.20085,17.868118,24.91769,44.714333,41.379166,31.57857,43.989056,33.61709,20.207073,17.32772,26.27468,42.468166,36.691284,27.58857,27.350016,30.648937,18.813509,17.574095,26.267319,40.89169,31.577688,23.71974,23.16046,79.86968,39.96072,22.4606,27.842802,44.49215,36.1614,25.572063,31.641184,82.582634,44.01975,31.80103,41.59935,44.589485,24.85263,17.790926,33.19139,33.638268,27.327518,27.705297,36.938995,42.277176,26.119884,17.272472,20.262989,23.979647,17.160608,15.231053,20.240389,30.782438,24.229792,20.681974,21.99683,43.76249,26.846926,19.622433,22.897438,33.739944,27.40902,23.647734,28.747961,47.190292,34.841335,25.546312,25.562614,28.459688,22.210756,20.392845,26.94628,26.37773,24.426325,23.032782,24.309013,26.342014,19.14132,16.424677,19.344006
1F3N,25.242321,21.52876,19.53823,23.548223,29.51948,19.85768,14.760457,17.748672,49.07646,29.607449,21.815184,25.788195,31.506306,22.381409,18.98019,27.10492,50.875736,26.174957,18.564907,22.034605,29.01068,24.889318,24.845575,35.6794,25.994719,18.40244,15.295409,19.043726,28.362846,24.875994,23.006172,24.322247,32.17331,22.80021,22.413725,29.998655,38.877934,25.772856,17.134144,19.41808,84.04502,31.388508,23.127392,32.834637,40.514954,27.143192,21.880144,39.884544,84.72734,31.116507,15.932884,24.324118,43.799473,39.720097,30.364388,43.79884,32.71281,19.429518,16.465137,26.247719,44.523926,36.65121,26.815174,26.61176,32.06193,18.9197,16.913359,25.732578,38.929188,29.965975,22.409039,23.105507,84.04022,39.709126,21.82327,27.218914,40.71121,32.73167,23.014956,31.471987,84.69012,43.77438,30.34253,39.79182,43.85318,24.173336,15.951278,31.273693,32.574234,26.746998,26.821178,36.84422,44.591663,26.254347,16.489418,19.215218,24.881632,17.192406,14.58657,19.751514,29.432608,23.559803,19.514002,21.597597,48.264385,27.700119,18.853119,22.49561,31.709757,25.817125,21.881098,28.414223,51.27721,37.018723,24.993809,25.02951,28.87553,21.899134,18.482569,25.07548,25.897352,24.43983,23.136797,24.98101,28.349592,19.308842,15.3232,18.245012
1F3N,24.347721,21.505836,19.837244,23.908033,31.584532,19.857996,14.641379,16.916416,45.30517,27.993385,22.60403,26.90614,34.94316,22.639132,19.043905,26.686104,49.337772,26.48048,19.454908,21.439062,28.737051,25.080118,24.79963,34.646557,27.014702,18.934088,15.665006,18.634167,26.656626,23.874855,22.17943,24.109547,31.277962,22.948729,22.861753,31.12632,41.473484,25.54665,16.74872,18.456215,80.765625,31.033934,24.828644,35.829357,45.524887,27.483658,21.656715,39.338425,84.28526,32.881813,17.25939,24.363558,44.648346,40.678917,30.78411,43.547215,34.15461,19.938375,16.805735,25.842985,42.432167,36.1939,26.704369,26.717493,31.113972,18.650616,16.906866,25.688856,41.077583,30.817814,22.843458,22.8274,80.82159,39.249336,21.529179,27.276155,45.242607,35.832733,24.946747,31.308962,84.245125,43.14177,30.43031,40.738068,45.016838,24.486927,17.257517,33.17476,34.259037,26.704441,26.66976,36.14938,42.72259,25.835289,16.53381,19.847305,24.358166,16.930113,14.60089,19.791876,31.179817,23.86471,19.896225,21.443384,45.65202,27.019306,19.021212,22.344707,34.328682,26.828959,22.66641,28.030195,49.25384,34.557228,24.64843,25.103699,29.055813,21.703432,19.571966,26.478155,26.946651,23.885357,22.092783,23.875076,26.923183,18.775774,15.728202,19.070724
1F3N,22.467726,17.879848,16.397837,19.093836,29.178102,16.111298,11.666331,13.55888,64.23686,29.448074,17.875242,19.490599,24.565855,16.929237,15.410513,25.125896,63.638718,24.09994,14.324346,16.283117,22.766562,20.090483,22.840185,36.439175,22.934603,13.99801,11.757864,14.550384,24.528606,22.922709,22.498625,22.158607,30.413755,18.35833,17.479956,23.51859,36.821854,20.407606,13.877635,15.978447,96.122856,29.266975,18.444542,25.695955,34.017998,21.580856,18.177746,38.52172,98.00814,31.242426,13.263018,19.20046,34.83576,31.184608,25.73933,43.248016,30.719543,15.463948,13.249492,21.811567,39.850716,32.531223,24.102108,23.322332,30.485903,15.940864,13.540031,20.37076,36.700584,23.691998,17.731684,18.450466,96.42395,38.85803,17.999128,21.506025,34.05603,25.888187,18.726475,29.328548,97.747086,43.4432,25.68748,30.916874,34.960426,19.275763,13.288036,31.113802,30.567242,23.410938,24.075972,32.291523,40.02238,22.110739,13.056431,15.203143,22.136227,13.405303,11.430947,15.534264,29.525476,19.761106,16.37029,17.534107,63.007355,27.766293,15.3681,16.844053,25.275806,19.833433,17.62327,26.130077,64.823326,39.67228,22.861002,19.833881,22.477005,16.422607,14.431865,21.504482,23.130882,22.589085,22.53735,22.37843,24.687817,15.183782,11.731639,13.911463
1F3N,23.822176,21.516438,20.291735,23.505484,29.107527,19.90178,15.288577,17.36519,41.467396,26.852453,23.073837,27.402657,33.97725,23.431065,21.280283,28.48905,44.025158,26.18381,20.4278,22.433226,30.202766,27.60083,26.662413,33.39336,25.890228,19.097424,16.428259,19.309732,26.575329,23.747458,22.060831,23.610235,31.97564,22.94472,24.145079,31.8742,39.76514,25.369,16.5731,18.319727,85.07998,30.907497,24.415089,35.29514,44.23447,28.845709,26.21296,47.779667,74.28968,31.350588,17.726738,27.49726,54.41679,50.516094,35.12987,41.081127,33.64991,20.910349,17.691778,25.7508,41.740215,34.62244,25.66209,26.422586,31.860525,18.374863,16.71423,25.6245,39.51351,31.51285,23.958548,22.872437,85.14,47.678333,26.253033,28.891417,44.063843,35.184868,24.3429,31.08361,74.30286,40.814037,35.116917,50.790398,54.421757,27.39821,17.677,31.401392,33.85135,26.316385,25.548271,34.80542,41.639103,25.594622,17.673864,21.152191,23.827833,17.224657,15.117844,19.814934,28.784258,23.348879,20.39122,21.764605,41.551216,28.414347,21.136768,23.267597,33.651413,27.383923,23.22392,27.092464,44.041653,33.14276,26.555056,27.747059,30.232061,22.614567,20.412529,26.431776,26.100574,23.504358,21.966787,23.856033,26.51065,19.237282,16.47723,19.457432
1F3N,24.298723,22.057913,20.968147,24.37596,30.144054,20.42051,15.324382,17.403324,44.114117,27.968275,23.268799,26.875902,32.86915,23.216356,20.152117,27.96833,46.880558,25.84873,19.98579,22.187147,28.291077,25.72642,26.871168,36.59585,26.179487,19.23272,16.461601,19.21463,26.222292,25.335016,24.404955,25.13295,31.445892,23.78982,24.254995,31.50376,39.044815,25.81509,17.521364,18.967594,80.99685,31.905945,25.058197,34.10776,40.997925,27.76252,23.41499,41.049725,81.89281,32.04302,17.195772,24.640526,43.810966,41.959343,33.37472,45.941948,32.89649,20.097319,17.481964,26.56528,42.632164,38.411102,29.18326,28.026888,31.316353,19.170994,17.815445,26.051973,38.842644,31.192368,24.111723,23.567892,80.98571,41.404137,23.650679,27.757498,40.73466,34.004917,25.091705,31.726917,81.89195,46.373375,33.299103,41.80473,43.61046,24.739912,17.325272,31.702473,32.97306,28.337608,28.99688,38.017952,42.673073,26.96085,17.588434,20.046644,24.271608,17.371202,15.391606,20.262028,29.799788,24.528084,21.101337,22.152906,44.049427,27.73985,20.203821,23.14985,32.319954,26.799736,23.394629,28.071003,47.15036,36.586216,26.809477,25.910631,28.055761,22.110493,20.037754,25.82643,26.298973,25.34227,24.427559,25.310484,26.218622,19.18639,16.402966,19.210327
1F3N,24.014257,21.966331,20.446386,24.228743,29.47984,20.346338,15.190311,17.634148,39.943466,26.509455,22.952097,27.57352,33.260082,23.678886,21.195782,29.04587,42.694305,25.377874,20.054628,22.586517,29.69267,27.475063,27.71383,36.0314,25.993649,19.292736,16.266378,19.456825,26.802542,25.357294,23.558125,24.819012,32.126476,23.464773,24.166697,31.953342,38.83872,25.5649,16.944149,18.942043,83.63491,30.045776,24.076273,34.2954,41.722424,29.145079,26.661753,47.824318,74.158615,29.735111,17.151854,27.180523,52.425117,49.78487,35.75917,43.688423,33.532528,21.041044,17.550543,26.575798,42.98963,36.88849,26.983839,27.421646,32.026134,18.962837,17.275106,25.96961,38.63894,31.523512,24.01987,23.375984,83.73309,47.359943,26.940039,29.42479,41.339336,33.8402,24.063421,30.432709,74.21015,43.27832,35.811535,50.190697,52.197285,27.039656,17.269922,30.003302,33.50313,27.480427,26.770384,36.937267,42.940876,26.554602,17.751165,21.113007,23.966696,17.373306,15.14205,20.196169,29.209982,24.26206,20.722437,22.214386,40.157925,28.620672,21.172274,23.77927,32.799656,27.271147,23.163044,26.735098,42.87056,35.49497,27.645132,27.94457,29.534996,22.409632,20.116587,25.783123,25.887995,24.717325,23.561447,25.5687,26.897505,19.372261,16.257256,19.515413
1F3N,25.663395,22.308739,20.19696,24.291704,30.626116,20.372602,15.103226,18.032084,44.22502,28.690557,22.596,26.705763,33.31419,23.4771,19.841854,27.660059,46.640667,25.65819,19.231579,22.831923,30.367973,26.11442,25.808283,35.796043,26.658464,19.208223,15.861775,19.511776,28.732082,25.371359,23.411152,24.787413,32.959023,23.792393,23.415878,31.12624,40.134,26.453568,17.546833,19.927645,81.550766,31.581686,24.02725,33.86613,42.109135,28.518135,23.572008,41.347954,80.134445,30.379353,16.578945,25.591646,47.195953,43.08999,32.108902,43.95587,33.643738,20.433294,17.079166,26.995117,45.282204,37.45076,27.197792,27.234915,32.990128,19.508821,17.386026,26.2892,40.221657,31.260277,23.435741,23.978573,81.53196,41.459312,23.49834,28.423315,42.374374,34.04354,23.94502,31.308767,80.037895,44.18735,32.16575,42.990723,47.255157,25.655714,16.584778,30.126522,33.34003,27.486805,27.276627,37.76761,45.324444,26.941978,17.097239,20.027905,25.469086,17.66184,14.885209,20.233017,30.53617,24.295227,20.188576,22.383423,43.871796,27.39987,19.698454,23.411974,33.570892,26.954493,22.716927,28.53746,46.733902,36.006214,25.875639,26.140202,30.38407,22.830816,19.185553,25.538858,26.421827,24.752962,23.37266,25.480934,28.88836,19.79797,15.871862,18.960245
1F3N,24.262129,22.321236,20.867403,24.873238,30.68473,20.555574,15.213407,17.482056,42.52196,27.933659,23.452833,27.58148,32.98903,23.162203,19.873838,27.659147,45.956364,25.866663,20.043245,22.368725,28.448177,25.802853,26.61684,36.987473,26.332197,19.391766,16.33251,19.36747,26.785164,25.600143,24.369843,25.441864,30.986914,23.709288,24.04548,31.850254,39.68584,26.027012,17.602661,19.176765,79.60463,31.102089,25.415598,35.20049,41.8569,27.825495,22.950792,40.44326,82.09006,31.907766,17.401184,24.856035,44.116535,41.868145,32.53447,45.938465,33.363873,20.264889,17.349155,26.96958,43.51381,38.714474,28.92642,28.30791,30.872261,19.150595,17.825598,26.454418,39.61911,31.471466,23.93374,23.636248,79.600296,40.3189,23.211178,28.18642,41.582813,34.779846,25.38101,31.191746,82.14928,45.88422,32.78544,42.17166,43.793987,24.745354,17.477596,31.951195,33.4741,28.416883,28.887579,38.73744,43.357285,27.069374,17.479254,20.3725,24.175259,17.319359,15.222586,20.488142,30.394255,24.882044,20.996971,22.381254,42.667717,27.022299,19.816103,23.188772,32.506634,27.376705,23.649675,28.421093,45.94226,36.390095,26.605669,26.02397,28.314613,22.363749,20.156214,26.288446,26.53483,25.53492,24.289534,25.694471,26.673954,19.420061,16.364862,19.488937
1F3N,25.803434,22.323437,20.071192,24.405333,30.974596,20.508698,15.104566,18.09421,43.968742,28.953018,22.672947,26.942213,33.49916,23.35571,19.464993,27.19079,46.82154,25.786718,19.216948,22.797634,30.192137,25.749254,25.474958,35.938164,26.750517,19.19361,15.71677,19.508883,29.018122,25.51432,23.50598,25.053646,32.83281,23.759111,23.163641,31.199224,40.641445,26.618158,17.5277,20.024008,80.003456,31.652632,24.246546,34.62715,43.030655,28.251347,22.707287,39.74475,81.693535,31.170763,16.669289,25.118048,45.64297,41.344955,31.338806,44.41123,33.705593,20.228745,16.88899,27.028284,45.83877,37.88558,27.489483,27.5351,32.822758,19.643858,17.435362,26.404318,40.6193,31.2526,23.156748,23.914488,79.95094,39.8851,22.658848,28.15552,43.206432,34.774982,24.148272,31.432415,81.559616,44.604584,31.445024,41.37366,45.663685,25.11936,16.667494,30.985409,33.54458,27.68499,27.546236,38.28046,45.727737,26.947666,16.88114,19.947573,25.644358,17.731531,14.893215,20.301132,30.853296,24.374153,20.121681,22.44549,43.563656,26.977228,19.336748,23.283009,33.771782,27.203358,22.80341,28.723816,46.87932,36.20324,25.607563,25.768139,30.192654,22.817518,19.200317,25.700901,26.69521,24.998737,23.500322,25.66923,28.969141,19.736536,15.767724,19.005098
1F3N,25.800085,22.342237,20.144386,24.452486,31.047766,20.518087,15.041487,18.076256,44.000286,29.01293,22.748314,27.027773,33.494747,23.332493,19.372066,27.175539,46.938007,25.88144,19.233564,22.811563,30.06073,25.68504,25.369884,35.983936,26.832224,19.197472,15.67044,19.513823,28.99093,25.557915,23.510687,25.095558,32.805607,23.78659,23.174696,31.211624,40.84109,26.673222,17.600353,20.062214,79.82582,31.756794,24.315264,34.67216,43.132164,28.26932,22.560747,39.560493,81.79521,31.280706,16.780598,25.196434,45.386246,41.075356,31.12746,44.413326,33.908833,20.310999,16.949116,27.070549,45.637684,37.791958,27.48004,27.6169,32.841293,19.697918,17.453962,26.484398,40.878304,31.325388,23.191378,23.976398,79.78579,39.64392,22.5177,28.177605,43.365517,34.885258,24.199781,31.479063,81.74796,44.655674,31.250362,41.15449,45.43885,25.173862,16.697893,31.07157,33.788418,27.817928,27.568848,38.17436,45.488552,27.00391,16.964405,20.04834,25.665535,17.723196,14.8815155,20.315702,30.92317,24.464447,20.176113,22.512669,43.563496,26.849377,19.251265,23.296452,33.879963,27.342617,22.86813,28.845263,47.075092,36.196316,25.454123,25.733597,30.145641,22.810797,19.241613,25.89963,26.826332,25.11491,23.494446,25.688158,28.94748,19.710478,15.777604,19.104475
1F3N,25.615292,22.304672,20.163765,23.75745,29.81098,20.10117,15.0973,17.940893,45.06283,28.504702,22.51078,26.262226,33.010345,23.56001,20.849304,28.881302,45.002018,25.413555,19.563381,23.232908,31.569756,27.564632,26.202267,33.54834,26.547384,19.391964,16.22848,19.608139,27.703436,24.054014,22.222725,23.756788,33.71312,23.514814,23.931871,31.867378,40.22352,26.15776,16.706188,19.052395,87.71782,31.628199,23.062124,32.205254,40.31134,28.653307,26.155243,47.70994,72.977455,28.516668,16.637634,27.509382,54.181618,49.671852,34.46445,40.434467,34.00964,21.454058,17.890926,25.936272,42.41669,34.33671,25.373861,26.377054,33.751003,18.733961,16.554817,25.999264,40.219765,31.89571,23.931828,23.576775,87.74805,47.969093,26.217058,28.543013,40.558098,32.33499,22.819502,31.252028,72.83722,40.833218,34.687115,49.606564,54.085026,27.51752,16.503687,28.20652,33.7718,26.654339,25.496784,34.48979,42.46333,26.194584,17.780764,21.136332,25.337229,17.56344,14.849937,19.940098,29.682346,23.964619,20.353168,22.316977,44.536964,28.56169,20.648613,23.554272,33.309853,26.654661,22.611847,28.28969,45.148827,33.96781,26.25191,27.360542,31.410994,23.279594,19.549887,25.415247,26.480227,23.789875,22.236927,24.291971,27.764296,19.88089,16.319567,19.232084
1F3N,25.71524,22.27616,20.01855,24.26413,30.871756,20.476137,15.0049305,17.981556,44.075684,28.774801,22.59429,26.825352,33.495335,23.376482,19.475365,27.267462,46.981857,25.721327,19.176397,22.785816,30.120995,25.790321,25.551262,35.982887,26.674124,19.134668,15.7025,19.456219,28.906305,25.534756,23.504025,24.939169,32.808205,23.74041,23.178894,31.041384,40.49639,26.577126,17.532232,19.934292,80.43001,31.568605,24.1146,34.409557,42.866753,28.352076,22.913227,40.179222,81.52278,30.90556,16.624113,25.262772,45.915527,41.761723,31.56067,44.408688,33.704144,20.151718,16.908882,27.002594,45.634987,37.821133,27.457365,27.4859,32.852448,19.583672,17.371214,26.357914,40.55187,31.154472,23.178148,23.904697,80.38831,40.22958,22.852663,28.265757,43.12429,34.56643,24.072273,31.393229,81.44051,44.560047,31.59484,41.73418,45.980694,25.266565,16.624344,30.749578,33.565807,27.607073,27.465351,38.071686,45.60566,27.034782,16.93439,19.909166,25.508377,17.62654,14.833534,20.291708,30.783533,24.280725,20.12708,22.390564,43.62342,27.00604,19.387045,23.291218,33.778824,27.107563,22.759733,28.639368,47.118313,36.20798,25.607935,25.80172,30.180405,22.72448,19.154861,25.68466,26.670898,25.000498,23.42116,25.640966,28.991312,19.695694,15.717061,18.92164
1F3N,23.160345,19.420555,17.919369,20.553381,27.887371,17.20739,12.868787,14.842275,55.135086,28.744648,19.488983,21.255106,25.669727,18.606987,17.190552,26.54241,55.71086,23.84588,15.673309,17.87566,24.31395,22.00665,25.203337,38.277428,23.73482,15.295455,12.904053,15.874899,25.751522,24.76816,24.448992,23.997469,31.587236,20.208218,19.340483,25.055328,35.620644,22.063816,15.422123,17.696238,89.97264,29.70515,20.156515,27.789297,35.158283,23.752329,20.438938,39.856808,91.291,30.715942,14.369212,20.9251,38.016212,34.999397,28.750605,45.73549,31.563189,16.736677,14.383677,23.81845,42.43746,35.640038,26.514465,25.353807,31.72996,17.451433,14.964263,21.83034,35.693844,25.576199,19.528885,20.237215,90.11487,40.130272,20.232647,23.62134,35.30365,28.083721,20.362762,29.6631,91.20656,45.947357,28.78193,34.925236,38.042187,20.915897,14.297492,30.627026,31.447403,25.502598,26.47528,35.621273,42.420532,23.839611,14.383005,16.71536,22.86724,14.703179,12.599776,16.81162,28.312965,21.27537,17.918718,19.010546,54.467915,28.214577,17.038536,18.57107,26.245522,21.65486,19.38155,26.725079,56.381504,40.087776,25.032177,21.99232,24.224092,18.148298,15.879108,22.33305,23.743843,24.316301,24.497358,24.451546,25.652554,16.326735,13.036923,15.227519
1F3N,23.952147,21.898046,20.689192,24.153425,30.966862,20.472801,15.519778,17.442308,42.7043,27.960331,23.543097,27.381237,34.20505,23.342613,20.237347,27.310997,46.167156,26.325579,20.405445,22.341438,28.940708,26.037867,26.134594,34.990463,26.232576,19.279303,16.545538,19.263126,26.625303,24.419117,23.282127,24.553173,31.05748,23.424337,24.161287,31.783766,40.93314,26.19932,17.493166,18.875864,80.12148,31.279734,25.556154,35.92348,44.570267,28.27476,23.27376,41.152504,80.79625,32.277214,17.763111,25.350763,46.46303,43.312225,32.754986,44.104202,33.412926,20.34345,17.526949,26.369225,42.869465,37.058422,27.804102,27.424673,30.876678,18.990738,17.759481,26.28881,40.595688,31.553755,23.981926,23.256203,80.143745,41.168568,23.39401,28.273788,44.348522,35.809242,25.479172,31.419998,80.80919,43.926525,32.77299,43.368324,46.401375,25.322367,17.734356,32.413864,33.52047,27.355917,27.76897,37.095818,42.843616,26.343952,17.476341,20.42898,23.893845,17.314009,15.411621,20.24066,30.487373,24.189438,20.879854,21.983137,42.708992,27.250145,20.17541,23.174677,33.827297,27.368912,23.689812,28.120306,46.19083,34.816124,26.054413,26.114958,28.899902,22.401346,20.46875,26.593878,26.303772,24.422525,23.148462,24.556036,26.686792,19.27635,16.534307,19.460852
